response,field,id,info
CREATED,family_id,PMGRC-782
CREATED,family_id,PMGRC-784
CREATED,family_id,PMGRC-79
CREATED,family_id,PMGRC-791
CREATED,family_id,PMGRC-793
CREATED,family_id,PMGRC-796
CREATED,family_id,PMGRC-798
CREATED,family_id,PMGRC-8
CREATED,family_id,PMGRC-800
CREATED,family_id,PMGRC-801
CREATED,family_id,PMGRC-802
CREATED,family_id,PMGRC-807
CREATED,family_id,PMGRC-808
CREATED,family_id,PMGRC-81
CREATED,family_id,PMGRC-812
CREATED,family_id,PMGRC-816
CREATED,family_id,PMGRC-817
CREATED,family_id,PMGRC-819
CREATED,family_id,PMGRC-82
CREATED,family_id,PMGRC-821
CREATED,family_id,PMGRC-823
CREATED,family_id,PMGRC-825
CREATED,family_id,PMGRC-827
CREATED,family_id,PMGRC-832
CREATED,family_id,PMGRC-837
CREATED,family_id,PMGRC-839
CREATED,family_id,PMGRC-843
CREATED,family_id,PMGRC-848
CREATED,family_id,PMGRC-852
CREATED,family_id,PMGRC-854
CREATED,family_id,PMGRC-856
CREATED,family_id,PMGRC-86
CREATED,family_id,PMGRC-861
CREATED,family_id,PMGRC-863
CREATED,family_id,PMGRC-865
CREATED,family_id,PMGRC-867
CREATED,family_id,PMGRC-87
CREATED,family_id,PMGRC-870
CREATED,family_id,PMGRC-871
CREATED,family_id,PMGRC-877
CREATED,family_id,PMGRC-878
CREATED,family_id,PMGRC-879
CREATED,family_id,PMGRC-88
CREATED,family_id,PMGRC-880
CREATED,family_id,PMGRC-881
CREATED,family_id,PMGRC-882
CREATED,family_id,PMGRC-883
CREATED,family_id,PMGRC-884
CREATED,family_id,PMGRC-885
CREATED,family_id,PMGRC-886
CREATED,family_id,PMGRC-887
CREATED,family_id,PMGRC-888
CREATED,family_id,PMGRC-889
CREATED,family_id,PMGRC-890
CREATED,family_id,PMGRC-891
CREATED,family_id,PMGRC-892
CREATED,family_id,PMGRC-893
CREATED,family_id,PMGRC-894
CREATED,family_id,PMGRC-895
CREATED,family_id,PMGRC-896
CREATED,family_id,PMGRC-897
CREATED,family_id,PMGRC-898
CREATED,family_id,PMGRC-899
CREATED,family_id,PMGRC-900
CREATED,family_id,PMGRC-901
CREATED,family_id,PMGRC-902
CREATED,family_id,PMGRC-903
CREATED,family_id,PMGRC-904
CREATED,family_id,PMGRC-905
CREATED,family_id,PMGRC-906
CREATED,family_id,PMGRC-907
CREATED,family_id,PMGRC-908
CREATED,family_id,PMGRC-909
CREATED,family_id,PMGRC-910
CREATED,family_id,PMGRC-911
CREATED,family_id,PMGRC-912
CREATED,family_id,PMGRC-913
CREATED,family_id,PMGRC-914
CREATED,family_id,PMGRC-915
CREATED,family_id,PMGRC-916
CREATED,family_id,PMGRC-917
CREATED,family_id,PMGRC-918
CREATED,family_id,PMGRC-919
CREATED,family_id,PMGRC-920
CREATED,family_id,PMGRC-921
CREATED,family_id,PMGRC-922
CREATED,family_id,PMGRC-924
CREATED,family_id,PMGRC-926
CREATED,family_id,PMGRC-929
CREATED,family_id,PMGRC-93
CREATED,family_id,PMGRC-931
CREATED,family_id,PMGRC-933
CREATED,family_id,PMGRC-935
CREATED,family_id,PMGRC-937
CREATED,family_id,PMGRC-938
CREATED,family_id,PMGRC-94
CREATED,family_id,PMGRC-940
CREATED,family_id,PMGRC-941
CREATED,family_id,PMGRC-942
CREATED,family_id,PMGRC-943
CREATED,family_id,PMGRC-944
CREATED,family_id,PMGRC-945
CREATED,family_id,PMGRC-946
CREATED,family_id,PMGRC-947
CREATED,family_id,PMGRC-948
CREATED,family_id,PMGRC-949
CREATED,family_id,PMGRC-950
CREATED,family_id,PMGRC-951
CREATED,family_id,PMGRC-952
CREATED,family_id,PMGRC-953
CREATED,family_id,PMGRC-954
CREATED,family_id,PMGRC-955
CREATED,family_id,PMGRC-956
CREATED,family_id,PMGRC-957
CREATED,family_id,PMGRC-958
CREATED,family_id,PMGRC-959
CREATED,family_id,PMGRC-960
CREATED,family_id,PMGRC-961
CREATED,family_id,PMGRC-962
CREATED,family_id,PMGRC-963
CREATED,family_id,PMGRC-964
CREATED,family_id,PMGRC-965
CREATED,family_id,PMGRC-966
CREATED,family_id,PMGRC-967
CREATED,family_id,PMGRC-968
CREATED,family_id,PMGRC-969
CREATED,family_id,PMGRC-970
CREATED,family_id,PMGRC-971
CREATED,family_id,PMGRC-972
CREATED,family_id,PMGRC-973
CREATED,family_id,PMGRC-974
CREATED,family_id,PMGRC-975
CREATED,family_id,PMGRC-976
CREATED,family_id,PMGRC-977
CREATED,family_id,PMGRC-978
CREATED,family_id,PMGRC-979
CREATED,family_id,PMGRC-980
CREATED,family_id,PMGRC-981
CREATED,family_id,PMGRC-982
CREATED,family_id,PMGRC-983
CREATED,family_id,PMGRC-984
CREATED,family_id,PMGRC-985
CREATED,family_id,PMGRC-986
CREATED,family_id,PMGRC-987
CREATED,family_id,PMGRC-988
CREATED,family_id,PMGRC-989
CREATED,family_id,PMGRC-990
CREATED,family_id,PMGRC-991
CREATED,family_id,PMGRC-992
CREATED,family_id,PMGRC-993
CREATED,family_id,PMGRC-994
CREATED,family_id,PMGRC-995
CREATED,family_id,PMGRC-996
CREATED,family_id,PMGRC-997
CREATED,family_id,PMGRC-998
CREATED,family_id,PMGRC-999
CREATED,family_id,PMGRC-2105
CREATED,family_id,PMGRC-2107
CREATED,family_id,PMGRC-2109
CREATED,family_id,PMGRC-2120
CREATED,family_id,PMGRC-2121
CREATED,family_id,PMGRC-2127
CREATED,family_id,PMGRC-2128
CREATED,family_id,PMGRC-2133
CREATED,family_id,PMGRC-2136
CREATED,family_id,PMGRC-2137
CREATED,family_id,PMGRC-2139
CREATED,family_id,PMGRC-2140
CREATED,family_id,PMGRC-2143
CREATED,family_id,PMGRC-2144
CREATED,family_id,PMGRC-2145
CREATED,family_id,PMGRC-2324
CREATED,family_id,PMGRC-2325
CREATED,family_id,PMGRC-2329
CREATED,family_id,PMGRC-2330
CREATED,family_id,PMGRC-2331
CREATED,family_id,PMGRC-2333
CREATED,family_id,PMGRC-2334
CREATED,family_id,PMGRC-2337
CREATED,family_id,PMGRC-2338
CREATED,family_id,PMGRC-2106
CREATED,family_id,PMGRC-2108
CREATED,family_id,PMGRC-2110
CREATED,family_id,PMGRC-2111
CREATED,family_id,PMGRC-2112
CREATED,family_id,PMGRC-2113
CREATED,family_id,PMGRC-2114
CREATED,family_id,PMGRC-2115
CREATED,family_id,PMGRC-2116
CREATED,family_id,PMGRC-2117
CREATED,family_id,PMGRC-2118
CREATED,family_id,PMGRC-2119
CREATED,family_id,PMGRC-2122
CREATED,family_id,PMGRC-2123
CREATED,family_id,PMGRC-2124
CREATED,family_id,PMGRC-2125
CREATED,family_id,PMGRC-2126
CREATED,family_id,PMGRC-2129
CREATED,family_id,PMGRC-2130
CREATED,family_id,PMGRC-2131
CREATED,family_id,PMGRC-2132
